Source workbook: recovery_lock_cascade_next_step_documentation.xlsx
Sheets: 17

================================================================================
SHEET: README
================================================================================
Metric	Value
Исходный файл	recovery_lock_cascade_next_step.xlsx
Дата генерации	2026-05-12T11:07:50.764350
Количество листов	13
Количество ячеек с формулами	4338
Количество ручных вводимых ячеек	93
Количество автоматически генерируемых ячеек	4338
Назначение workbook	Расчёт следующего шага recovery lock cascade по сценариям UP/DOWN
Предупреждение	Документация создана автоматически из фактической структуры workbook.
Total formula cells detected	4338
Total formula cells documented	4338
Formula documentation completeness	100%

================================================================================
SHEET: Workbook_Sheets
================================================================================
SheetName	SheetIndex	Purpose	IsInputSheet	IsCalculationSheet	IsOutputSheet	DependsOnSheets	FeedsToSheets	ImportantCells	Notes
Settings	1	Параметры системы и риска	YES	NO	NO
CurrentPositions	2	Текущие позиции	YES	NO	NO
Scenario_UP	3	Сценарий роста	NO	YES	NO
Scenario_DOWN	4	Сценарий снижения	NO	YES	NO
SectionCalculator_UP	5	Секции UP	NO	YES	NO
SectionCalculator_DOWN	6	Секции DOWN	NO	YES	NO
TailRecovery_UP	7	Восстановление хвоста UP	NO	YES	NO
TailRecovery_DOWN	8	Восстановление хвоста DOWN	NO	YES	NO
BasketSummary	9	Итоговые решения	NO	NO	YES
Validation	10	Правила валидации	NO	NO	NO
Log	11	Журнал	NO	NO	YES
ScenarioText_UP	12	Текст рекомендаций UP	NO	YES	YES
ScenarioText_DOWN	13	Текст рекомендаций DOWN	NO	YES	YES

================================================================================
SHEET: Input_Output_Map
================================================================================
SheetName	Cell	FieldName	FieldType	InputOrGenerated	ValueExample	FormulaIfAny	Description	UserCanEdit	UsedBy	RiskIfWrong
Scenario_UP	F58		=$B$4	OTHER	Формула на листе Scenario_UP вычисляет значение ячейки F58 и передаёт его в связанные расчёты.	$B$4		Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_UP	G58		=IF(B58="BUY",(F58-E58)/Settings!$B$3,(E58-F58)/Settings!$B$3)	OTHER	Формула на листе Scenario_UP вычисляет значение ячейки G58 и передаёт его в связанные расчёты.	B58, F58, E58, $B$3, E58, F58, $B$3	Settings	Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_UP	H58		=G58*D58*Settings!$B$4	OTHER	Формула на листе Scenario_UP вычисляет значение ячейки H58 и передаёт его в связанные расчёты.	G58, D58, $B$4	Settings	Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_UP	I58		=CurrentPositions!I53	OTHER	Формула на листе Scenario_UP вычисляет значение ячейки I58 и передаёт его в связанные расчёты.	I53	CurrentPositions	Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_UP	J58		=CurrentPositions!J53	OTHER	Формула на листе Scenario_UP вычисляет значение ячейки J58 и передаёт его в связанные расчёты.	J53	CurrentPositions	Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_UP	A59		=CurrentPositions!A54	OTHER	Формула на листе Scenario_UP вычисляет значение ячейки A59 и передаёт его в связанные расчёты.	A54	CurrentPositions	Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_UP	B59		=CurrentPositions!B54	OTHER	Формула на листе Scenario_UP вычисляет значение ячейки B59 и передаёт его в связанные расчёты.	B54	CurrentPositions	Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_UP	C59		=CurrentPositions!C54	OTHER	Формула на листе Scenario_UP вычисляет значение ячейки C59 и передаёт его в связанные расчёты.	C54	CurrentPositions	Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_UP	D59		=CurrentPositions!D54	OTHER	Формула на листе Scenario_UP вычисляет значение ячейки D59 и передаёт его в связанные расчёты.	D54	CurrentPositions	Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_UP	E59		=CurrentPositions!E54	OTHER	Формула на листе Scenario_UP вычисляет значение ячейки E59 и передаёт его в связанные расчёты.	E54	CurrentPositions	Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_UP	F59		=$B$4	OTHER	Формула на листе Scenario_UP вычисляет значение ячейки F59 и передаёт его в связанные расчёты.	$B$4		Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_UP	G59		=IF(B59="BUY",(F59-E59)/Settings!$B$3,(E59-F59)/Settings!$B$3)	OTHER	Формула на листе Scenario_UP вычисляет значение ячейки G59 и передаёт его в связанные расчёты.	B59, F59, E59, $B$3, E59, F59, $B$3	Settings	Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_UP	H59		=G59*D59*Settings!$B$4	OTHER	Формула на листе Scenario_UP вычисляет значение ячейки H59 и передаёт его в связанные расчёты.	G59, D59, $B$4	Settings	Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_UP	I59		=CurrentPositions!I54	OTHER	Формула на листе Scenario_UP вычисляет значение ячейки I59 и передаёт его в связанные расчёты.	I54	CurrentPositions	Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_UP	J59		=CurrentPositions!J54	OTHER	Формула на листе Scenario_UP вычисляет значение ячейки J59 и передаёт его в связанные расчёты.	J54	CurrentPositions	Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
